h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
;;2012-09-23;32.29;;;;
;;2012-09-23;77.68;;;;
;;2012-09-23;0;;;;
;;2012-11-25;76.89;;;;
;;2008-03-16;0;;;;
;;2008-03-16;0;;;;
;;2008-03-16;0;;;;
;;2008-03-16;0;;;;
;;2008-06-01;0;;;;
;;2008-11-30;68.01;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
;;2010-03-07;73.78;;;;
;;2010-03-07;27.98;;;;
;;2010-09-26;80.75;;;;
;;2010-11-28;59.57;;;;
;;2010-11-28;0;;;;
;;2010-11-28;0;;;;
;;2009-05-17;50.38;;;;
;;2009-09-27;64.32;;;;
;;2009-09-27;79.60;;;;
;;2009-09-27;59.04;;;;
;;2009-11-29;26.47;;;;
;;2007-03-11;19.72;;;;
;;2007-03-11;69.39;;;;
;;2007-09-23;86.29;;;;
;;2007-11-25;0;;;;
;;2007-11-25;0;;;;
;;2007-11-25;0;;;;
;;2013-03-03;66.36;;;;
;;2013-03-03;0;;;;
;;2013-06-09;83.53;;;;
;;2013-09-22;22.35;;;;
;;2013-09-22;50.57;;;;
;;2013-11-24;31.76;;;;
;;2013-11-24;40.46;;;;
;;2012-03-11;84.82;;;;
;;2012-03-11;0;;;;
;;2012-06-17;28.07;;;;
;;2012-09-23;51.71;;;;
;;2012-11-25;59.79;;;;
;;2020-03-08;0;;;;
;;2020-03-08;0;;;;
;;2020-09-27;53.35;;;;
;;2020-11-29;35.74;;;;
;;2020-11-29;77.21;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2019-02-10;0;;;;
;;2019-06-30;0;;;;
;;2019-10-20;0;;;;
;;2014-05-18;70.10;;;;
;;2014-09-28;26.75;;;;
;;2014-09-28;78.02;;;;
;;2014-11-30;27.43;;;;
;;2014-11-30;88.41;;;;
;;2014-11-30;75.40;;;;
;;2014-11-30;77.58;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2018-03-04;81.50;;;;
;;2018-06-10;86.03;;;;
;;2018-06-10;0;;;;
;;2018-06-10;0;;;;
;;2018-09-23;71.42;;;;
;;2018-09-23;22.70;;;;
;;2018-09-23;0;;;;
;;2018-09-23;0;;;;
;;2012-03-11;42.82;;;;
;;2012-04-29;0;;;;
;;2012-04-29;0;;;;
;;2012-04-29;0;;;;
;;2012-06-17;34.35;;;;
;;2012-09-23;0;;;;
;;2012-09-23;0;;;;
;;2012-09-23;0;;;;
;;2016-02-28;53.00;;;;
;;2016-02-28;0;;;;
;;2016-02-28;0;;;;
;;2016-06-05;54.51;;;;
;;2016-09-25;65.83;;;;
;;2016-11-27;0;;;;
;;2015-03-08;23.78;;;;
;;2015-06-14;22.03;;;;
;;2015-06-14;48.48;;;;
;;2015-10-18;0;;;;
;;2015-11-15;36.88;;;;
;;2011-02-13;39.17;;;;
;;2011-02-13;17.54;;;;
;;2011-02-13;0;;;;
;;2011-10-23;0;;;;
;;2011-10-23;0;;;;
;;2020-02-09;46.95;;;;
;;2020-03-08;0;;;;
;;2020-03-08;0;;;;
;;2020-03-08;0;;;;
;;2020-09-27;32.67;;;;
;;2020-11-29;42.32;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2018-03-04;34.44;;;;
;;2018-03-04;0;;;;
;;2018-09-23;29.75;;;;
;;2018-09-23;0;;;;
;;2018-11-25;41.09;;;;
;;2018-11-25;39.11;;;;
;;2018-11-25;74.78;;;;
;;2019-02-10;69.84;;;;
;;2019-05-19;64.00;;;;
;;2019-06-30;0;;;;
;;2019-11-17;78.62;;;;
;;2017-02-12;41.32;;;;
;;2017-09-24;43.51;;;;
;;2014-02-09;42.35;;;;
;;2014-05-18;52.01;;;;
;;2014-09-28;29.29;;;;
;;2014-11-30;79.71;;;;
;;2014-11-30;89.98;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2016-02-28;37.31;;;;
;;2016-02-28;0;;;;
;;2016-02-28;0;;;;
;;2016-02-28;0;;;;
;;2016-02-28;0;;;;
;;2016-06-05;64.52;;;;
;;2016-09-25;33.17;;;;
;;2016-09-25;30.42;;;;
;;2016-09-25;0;;;;
;;2016-11-27;0;;;;
;;2012-03-11;28.63;;;;
;;2012-03-11;0;;;;
