h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
;;2019-06-08;3786.00;2019-06;4145.00;2019;3460.00
;;2019-06-13;4558.00;2019-07;3515.00;2020;3054.00
;;2019-06-16;1201.00;2019-08;3852.00;2021;673.00
;;2019-06-18;4153.00;2019-09;2388.00;2022;2362.00
;;2019-06-21;4297.00;2019-10;3389.00;;
;;2019-06-24;4079.00;2019-11;3872.00;;
;;2019-06-30;1080.00;2019-12;3460.00;;
;;2019-07-01;3607.00;2020-01;3412.00;;
;;2019-07-03;4135.00;2020-02;3322.00;;
;;2019-07-08;3527.00;2020-03;1630.00;;
;;2019-07-09;3639.00;2020-04;1809.00;;
;;2019-07-13;3358.00;2020-05;1366.00;;
;;2019-07-14;1075.00;2020-06;3721.00;;
;;2019-07-18;4007.00;2020-07;3412.00;;
;;2019-07-21;1124.00;2020-08;3750.00;;
;;2019-07-26;3176.00;2020-09;3236.00;;
;;2019-07-30;3496.00;2020-10;2141.00;;
;;2019-08-01;1154.00;2020-11;3116.00;;
;;2019-08-06;2879.00;2020-12;3054.00;;
;;2019-08-17;4879.00;2021-01;1709.00;;
;;2019-08-19;3112.00;2021-02;1761.00;;
;;2019-08-23;4052.00;2021-03;3490.00;;
;;2019-09-12;4329.00;2021-04;1361.00;;
;;2019-09-13;3971.00;2021-05;3344.00;;
;;2019-10-16;3949.00;2021-06;3527.00;;
;;2019-10-20;1769.00;2021-07;2829.00;;
;;2019-10-29;3353.00;2021-08;2893.00;;
;;2019-10-31;3808.00;2021-09;2824.00;;
;;2019-11-05;3471.00;2021-10;3260.00;;
;;2019-11-11;3442.00;2021-11;2656.00;;
;;2019-11-14;4206.00;2021-12;673.00;;
;;2019-11-19;3549.00;2022-01;2837.00;;
;;2019-11-20;3859.00;2022-02;2839.00;;
;;2019-11-21;4065.00;2022-03;3167.00;;
;;2019-11-25;3845.00;2022-04;3375.00;;
;;2019-11-26;4071.00;2022-05;2734.00;;
;;2019-12-04;3731.00;2022-06;3000.00;;
;;2019-12-08;1632.00;2022-07;2340.00;;
;;2019-12-22;2460.00;2022-08;927.00;;
;;2019-12-30;3375.00;2022-09;2274.00;;
;;2020-01-02;3030.00;2022-10;2254.00;;
;;2020-01-03;3721.00;2022-11;2362.00;;
;;2020-01-16;4033.00;;;;
;;2020-01-22;3055.00;;;;
;;2020-01-27;3066.00;;;;
;;2020-01-30;3301.00;;;;
;;2020-02-12;3053.00;;;;
;;2020-02-26;2993.00;;;;
;;2020-02-27;3117.00;;;;
;;2020-03-01;1405.00;;;;
;;2020-03-05;3462.00;;;;
;;2020-03-15;1236.00;;;;
;;2020-03-19;2103.00;;;;
;;2020-03-26;1478.00;;;;
;;2020-04-10;1128.00;;;;
;;2020-04-19;1079.00;;;;
;;2020-04-26;1226.00;;;;
;;2020-05-08;2536.00;;;;
;;2020-05-15;3115.00;;;;
;;2020-05-30;3673.00;;;;
;;2020-06-07;841.00;;;;
;;2020-06-10;3241.00;;;;
;;2020-06-11;3974.00;;;;
;;2020-06-19;3567.00;;;;
;;2020-06-20;3581.00;;;;
;;2020-06-23;3768.00;;;;
;;2020-06-28;1306.00;;;;
;;2020-07-02;2754.00;;;;
;;2020-07-04;3250.00;;;;
;;2020-07-05;1230.00;;;;
;;2020-07-06;3670.00;;;;
;;2020-07-09;3860.00;;;;
;;2020-07-12;1292.00;;;;
;;2020-07-14;3606.00;;;;
;;2020-07-15;3059.00;;;;
;;2020-07-18;3232.00;;;;
;;2020-07-24;3496.00;;;;
;;2020-07-27;3217.00;;;;
;;2020-08-05;3901.00;;;;
;;2020-08-06;4224.00;;;;
;;2020-08-09;1326.00;;;;
;;2020-08-12;3960.00;;;;
;;2020-08-18;3874.00;;;;
;;2020-08-19;3827.00;;;;
;;2020-08-20;4178.00;;;;
;;2020-08-28;3370.00;;;;
;;2020-09-03;4005.00;;;;
;;2020-09-10;4158.00;;;;
;;2020-09-18;3825.00;;;;
;;2020-09-20;1320.00;;;;
;;2020-09-24;3931.00;;;;
;;2020-10-06;1808.00;;;;
;;2020-10-16;2125.00;;;;
;;2020-10-19;1767.00;;;;
;;2020-11-14;2592.00;;;;
;;2020-11-16;1599.00;;;;
;;2020-11-18;2316.00;;;;
;;2020-11-22;718.00;;;;
;;2020-11-27;4100.00;;;;
;;2020-11-28;3715.00;;;;
;;2020-12-08;2931.00;;;;
;;2020-12-11;3252.00;;;;
;;2020-12-15;3178.00;;;;
;;2020-12-17;3756.00;;;;
;;2020-12-27;554.00;;;;
;;2021-01-15;2264.00;;;;
;;2021-01-29;1857.00;;;;
;;2021-01-30;1567.00;;;;
;;2021-02-01;1682.00;;;;
;;2021-02-08;2129.00;;;;
;;2021-02-12;1576.00;;;;
;;2021-02-14;559.00;;;;
;;2021-02-22;2466.00;;;;
;;2021-03-05;2498.00;;;;
;;2021-03-07;894.00;;;;
;;2021-03-12;3001.00;;;;
;;2021-04-09;3686.00;;;;
;;2021-04-14;2639.00;;;;
;;2021-04-19;2810.00;;;;
;;2021-04-26;2997.00;;;;
;;2021-04-28;3230.00;;;;
;;2021-04-30;3225.00;;;;
;;2021-05-06;2818.00;;;;
;;2021-05-09;1128.00;;;;
;;2021-05-10;3185.00;;;;
;;2021-05-13;1070.00;;;;
;;2021-05-24;1084.00;;;;
;;2021-06-02;3519.00;;;;
;;2021-06-05;2847.00;;;;
;;2021-06-06;877.00;;;;
;;2021-06-08;2832.00;;;;
;;2021-06-11;3872.00;;;;
;;2021-06-15;3330.00;;;;
;;2021-06-20;1059.00;;;;
;;2021-06-23;3003.00;;;;
;;2021-06-25;3757.00;;;;
;;2021-06-27;1327.00;;;;
;;2021-06-28;3010.00;;;;
;;2021-07-04;918.00;;;;
;;2021-07-09;3680.00;;;;
;;2021-07-10;3461.00;;;;
;;2021-07-19;2852.00;;;;
;;2021-07-20;3006.00;;;;
;;2021-07-21;3103.00;;;;
;;2021-07-22;3181.00;;;;
;;2021-07-26;2653.00;;;;
;;2021-08-09;3116.00;;;;
;;2021-08-17;3261.00;;;;
;;2021-08-18;3405.00;;;;
;;2021-08-29;744.00;;;;
;;2021-09-06;3097.00;;;;
;;2021-09-20;2687.00;;;;
;;2021-09-23;3278.00;;;;
;;2021-09-26;974.00;;;;
;;2021-09-28;2923.00;;;;
;;2021-10-03;1046.00;;;;
;;2021-10-12;2441.00;;;;
;;2021-10-13;2684.00;;;;
;;2021-10-16;3198.00;;;;
;;2021-10-23;3105.00;;;;
;;2021-11-16;2710.00;;;;
;;2021-11-17;2852.00;;;;
;;2021-11-19;3099.00;;;;
;;2021-11-27;3644.00;;;;
;;2021-11-28;1080.00;;;;
;;2021-11-29;2381.00;;;;
;;2021-11-30;2482.00;;;;
;;2021-12-04;3433.00;;;;
;;2021-12-27;3040.00;;;;
;;2021-12-30;3109.00;;;;
;;2021-12-31;2502.00;;;;
;;2022-01-10;1765.00;;;;
;;2022-01-11;2106.00;;;;
;;2022-01-23;689.00;;;;
;;2022-02-01;1758.00;;;;
;;2022-02-02;1972.00;;;;
;;2022-02-04;2379.00;;;;
;;2022-02-08;2475.00;;;;
;;2022-02-11;2335.00;;;;
;;2022-02-22;2261.00;;;;
;;2022-02-24;2664.00;;;;
;;2022-03-08;2356.00;;;;
;;2022-03-10;2968.00;;;;
;;2022-03-14;2554.00;;;;
;;2022-03-19;3198.00;;;;
;;2022-04-10;847.00;;;;
;;2022-04-15;1051.00;;;;
;;2022-04-21;2928.00;;;;
;;2022-04-23;2885.00;;;;
;;2022-04-24;842.00;;;;
;;2022-05-02;2632.00;;;;
;;2022-05-04;2820.00;;;;
;;2022-05-05;2641.00;;;;
;;2022-05-07;2984.00;;;;
;;2022-05-12;2980.00;;;;
;;2022-05-15;1288.00;;;;
;;2022-05-28;2570.00;;;;
;;2022-06-13;2381.00;;;;
;;2022-06-14;2720.00;;;;
;;2022-06-27;2510.00;;;;
;;2022-07-01;2316.00;;;;
;;2022-07-09;2588.00;;;;
;;2022-07-18;2285.00;;;;
;;2022-07-19;2207.00;;;;
;;2022-07-25;1915.00;;;;
;;2022-07-28;1975.00;;;;
;;2022-07-30;2134.00;;;;
;;2022-08-01;861.00;;;;
;;2022-08-03;2011.00;;;;
;;2022-08-09;2607.00;;;;
;;2022-08-11;2856.00;;;;
;;2022-08-18;2517.00;;;;
;;2022-08-20;3584.00;;;;
;;2022-08-24;2851.00;;;;
;;2022-09-01;2812.00;;;;
;;2022-09-09;2505.00;;;;
;;2022-09-15;2193.00;;;;
;;2022-09-20;2287.00;;;;
;;2022-09-23;2708.00;;;;
;;2022-09-24;2325.00;;;;
;;2022-10-03;2209.00;;;;
;;2022-10-09;620.00;;;;
;;2022-10-16;1129.00;;;;
;;2022-10-19;2379.00;;;;
;;2022-10-23;1006.00;;;;
;;2022-10-30;811.00;;;;
;;2022-10-31;2565.00;;;;
;;2022-11-10;1904.00;;;;
;;2019-06-04;3018.00;;;;
;;2019-06-19;3929.00;;;;
;;2019-06-23;1434.00;;;;
;;2019-07-02;3847.00;;;;
;;2019-08-03;3126.00;;;;
;;2019-08-04;1329.00;;;;
;;2019-08-07;3171.00;;;;
;;2019-08-09;3640.00;;;;
;;2019-08-11;1128.00;;;;
;;2019-08-15;3713.00;;;;
;;2019-08-18;1439.00;;;;
;;2019-08-25;1462.00;;;;
;;2019-08-26;3621.00;;;;
;;2019-08-30;4291.00;;;;
;;2019-09-04;3823.00;;;;
;;2019-09-08;892.00;;;;
;;2019-09-10;3875.00;;;;
;;2019-09-14;3887.00;;;;
;;2019-09-18;4175.00;;;;
;;2019-09-30;3799.00;;;;
;;2019-10-02;3355.00;;;;
;;2019-10-08;3687.00;;;;
;;2019-10-22;4140.00;;;;
;;2019-10-26;4009.00;;;;
;;2019-10-30;3254.00;;;;
;;2019-11-03;1148.00;;;;
;;2019-11-06;3423.00;;;;
;;2019-11-08;3492.00;;;;
;;2019-11-24;1372.00;;;;
;;2019-12-02;3478.00;;;;
;;2019-12-14;4459.00;;;;
;;2019-12-18;5072.00;;;;
;;2019-12-20;4783.00;;;;
;;2019-12-23;4944.00;;;;
;;2019-12-26;988.00;;;;
;;2019-12-28;3438.00;;;;
;;2019-12-29;830.00;;;;
;;2019-12-31;3179.00;;;;
;;2020-01-04;2824.00;;;;
;;2020-01-17;3603.00;;;;
;;2020-01-19;1071.00;;;;
;;2020-01-20;3137.00;;;;
;;2020-01-21;3040.00;;;;
;;2020-01-24;3632.00;;;;
;;2020-01-26;1128.00;;;;
;;2020-01-28;2304.00;;;;
;;2020-02-01;3409.00;;;;
;;2020-02-09;1151.00;;;;
;;2020-02-19;3107.00;;;;
;;2020-02-23;2144.00;;;;
;;2020-02-28;3603.00;;;;
;;2020-03-04;3510.00;;;;
;;2020-03-10;2678.00;;;;
;;2020-03-16;3378.00;;;;
;;2020-03-17;2364.00;;;;
;;2020-03-22;536.00;;;;
;;2020-03-23;1534.00;;;;
;;2020-03-27;1659.00;;;;
;;2020-03-28;1426.00;;;;
;;2020-03-30;1075.00;;;;
;;2020-04-03;1809.00;;;;
;;2020-04-06;2044.00;;;;
;;2020-04-07;1938.00;;;;
;;2020-04-09;1985.00;;;;
;;2020-04-12;1032.00;;;;
;;2020-04-16;1837.00;;;;
;;2020-04-17;2095.00;;;;
;;2020-04-21;2104.00;;;;
;;2020-04-23;2238.00;;;;
;;2020-04-24;2237.00;;;;
;;2020-04-25;1743.00;;;;
;;2020-04-29;2056.00;;;;
;;2020-05-07;2743.00;;;;
;;2020-05-09;2349.00;;;;
;;2020-05-12;3196.00;;;;
;;2020-05-20;3992.00;;;;
;;2020-05-22;4363.00;;;;
;;2020-05-25;3678.00;;;;
;;2020-06-01;1558.00;;;;
;;2020-06-06;3394.00;;;;
;;2020-06-09;3200.00;;;;
;;2020-06-12;4372.00;;;;
;;2020-06-17;3307.00;;;;
;;2020-06-22;3536.00;;;;
;;2020-06-27;3455.00;;;;
;;2020-07-08;3675.00;;;;
;;2020-07-13;3410.00;;;;
;;2020-07-22;3260.00;;;;
