BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1998;     436;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];1999;     446;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2000;     454;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2001;     464;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2002;     473;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2003;     479;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2004;     486;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2005;     488;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2006;     497;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2007;     501;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2008;     499;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2009;     506;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2010;     518;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2011;     528;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2012;     537;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2013;     544;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2014;     547;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2015;     549;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2016;     553;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2017;     555;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2018;     556;pro 1000 Einw.;pro 1000 Einwohner/-innen;
17;Kanton St.Gallen;Raum und Umwelt;Verkehr;Fahrzeugbestand (Autos u.a.);89;Personenwagen [pro 1000 Einw.];2019;     557;pro 1000 Einw.;pro 1000 Einwohner/-innen;
