BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1173;216 Schulanlässe, Freizeitgestaltung (Bruttoaufwand) [Fr.];2020;348635;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1173;216 Schulanlässe, Freizeitgestaltung (Bruttoaufwand) [Fr.];2021;310096;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2006;38817636;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2007;43145769;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2008;41848525;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2009;40460565;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2010;36109880;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2011;40851573;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2012;37122508;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2013;35163151;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2014;33315277;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2015;36611653;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2016;31491921;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2017;36777078;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2018;37554716;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2019;37849995;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2020;38707700;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1174;217 Schulanlagen (Bruttoaufwand) [Fr.];2021;39571713;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2006;3573580;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2007;3872711;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2008;3825265;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2009;3903996;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2010;4007679;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2011;4014170;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2012;3802328;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2013;3742597;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2014;3455374;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2015;6559520;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2016;6900983;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2017;5256628;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2018;6401329;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2019;4833914;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2020;4506432;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1175;218 Schulverwaltung (Bruttoaufwand) [Fr.];2021;4867361;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1176;219 Übrige Schulbetriebskosten (Bruttoaufwand) [Fr.];2006;10268441;Fr.;Franken;
3203;Stadt St.Gallen;Gemeindefinanzen HRM1;Bruttoaufwand nach Funktionen;2 Bildung;1176;219 Übrige Schulbetriebskosten (Bruttoaufwand) [Fr.];2007;10227252;Fr.;Franken;
