h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
;;2012-09-23;67.71;;;;
;;2012-09-23;22.32;;;;
;;2012-09-23;0;;;;
;;2012-11-25;23.11;;;;
;;2008-03-16;0;;;;
;;2008-03-16;0;;;;
;;2008-03-16;0;;;;
;;2008-03-16;0;;;;
;;2008-06-01;0;;;;
;;2008-11-30;31.99;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
;;2010-03-07;26.22;;;;
;;2010-03-07;72.02;;;;
;;2010-09-26;19.25;;;;
;;2010-11-28;40.43;;;;
;;2010-11-28;0;;;;
;;2010-11-28;0;;;;
;;2009-05-17;49.62;;;;
;;2009-09-27;35.68;;;;
;;2009-09-27;20.40;;;;
;;2009-09-27;40.96;;;;
;;2009-11-29;73.53;;;;
;;2007-03-11;80.28;;;;
;;2007-03-11;30.61;;;;
;;2007-09-23;13.71;;;;
;;2007-11-25;0;;;;
;;2007-11-25;0;;;;
;;2007-11-25;0;;;;
;;2013-03-03;33.64;;;;
;;2013-03-03;0;;;;
;;2013-06-09;16.47;;;;
;;2013-09-22;77.65;;;;
;;2013-09-22;49.43;;;;
;;2013-11-24;68.24;;;;
;;2013-11-24;59.54;;;;
;;2012-03-11;15.18;;;;
;;2012-03-11;0;;;;
;;2012-06-17;71.93;;;;
;;2012-09-23;48.29;;;;
;;2012-11-25;40.21;;;;
;;2020-03-08;0;;;;
;;2020-03-08;0;;;;
;;2020-09-27;46.65;;;;
;;2020-11-29;64.26;;;;
;;2020-11-29;22.79;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2019-02-10;0;;;;
;;2019-06-30;0;;;;
;;2019-10-20;0;;;;
;;2014-05-18;29.90;;;;
;;2014-09-28;73.25;;;;
;;2014-09-28;21.98;;;;
;;2014-11-30;72.57;;;;
;;2014-11-30;11.59;;;;
;;2014-11-30;24.60;;;;
;;2014-11-30;22.42;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2018-03-04;18.50;;;;
;;2018-06-10;13.97;;;;
;;2018-06-10;0;;;;
;;2018-06-10;0;;;;
;;2018-09-23;28.58;;;;
;;2018-09-23;77.30;;;;
;;2018-09-23;0;;;;
;;2018-09-23;0;;;;
;;2012-03-11;57.18;;;;
;;2012-04-29;0;;;;
;;2012-04-29;0;;;;
;;2012-04-29;0;;;;
;;2012-06-17;65.65;;;;
;;2012-09-23;0;;;;
;;2012-09-23;0;;;;
;;2012-09-23;0;;;;
;;2016-02-28;47.00;;;;
;;2016-02-28;0;;;;
;;2016-02-28;0;;;;
;;2016-06-05;45.49;;;;
;;2016-09-25;34.17;;;;
;;2016-11-27;0;;;;
;;2015-03-08;76.22;;;;
;;2015-06-14;77.97;;;;
;;2015-06-14;51.52;;;;
;;2015-10-18;0;;;;
;;2015-11-15;63.12;;;;
;;2011-02-13;60.83;;;;
;;2011-02-13;82.46;;;;
;;2011-02-13;0;;;;
;;2011-10-23;0;;;;
;;2011-10-23;0;;;;
;;2020-02-09;53.05;;;;
;;2020-03-08;0;;;;
;;2020-03-08;0;;;;
;;2020-03-08;0;;;;
;;2020-09-27;67.33;;;;
;;2020-11-29;57.68;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2020-11-29;0;;;;
;;2018-03-04;65.56;;;;
;;2018-03-04;0;;;;
;;2018-09-23;70.25;;;;
;;2018-09-23;0;;;;
;;2018-11-25;58.91;;;;
;;2018-11-25;60.89;;;;
;;2018-11-25;25.22;;;;
;;2019-02-10;30.16;;;;
;;2019-05-19;36.00;;;;
;;2019-06-30;0;;;;
;;2019-11-17;21.38;;;;
;;2017-02-12;58.68;;;;
;;2017-09-24;56.49;;;;
;;2014-02-09;57.65;;;;
;;2014-05-18;47.99;;;;
;;2014-09-28;70.71;;;;
;;2014-11-30;20.29;;;;
;;2014-11-30;10.02;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2016-02-28;62.69;;;;
;;2016-02-28;0;;;;
;;2016-02-28;0;;;;
;;2016-02-28;0;;;;
;;2016-02-28;0;;;;
;;2016-06-05;35.48;;;;
;;2016-09-25;66.83;;;;
;;2016-09-25;69.58;;;;
;;2016-09-25;0;;;;
;;2016-11-27;0;;;;
;;2012-03-11;71.37;;;;
;;2012-03-11;0;;;;
;;2012-03-11;0;;;;
;;2012-04-29;0;;;;
;;2012-04-29;0;;;;
;;2012-09-23;0;;;;
;;2012-09-23;0;;;;
;;2009-02-08;0;;;;
;;2009-05-17;37.04;;;;
;;2009-05-17;34.69;;;;
;;2009-11-29;34.13;;;;
;;2009-11-29;0;;;;
;;2003-02-09;25.88;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-05-18;52.22;;;;
;;2015-06-14;48.02;;;;
;;2015-06-14;0;;;;
;;2015-11-15;15.95;;;;
;;2015-11-15;0;;;;
;;2009-05-17;17.98;;;;
;;2009-09-27;53.89;;;;
;;2009-09-27;48.25;;;;
;;2009-09-27;62.59;;;;
;;2004-05-16;68.37;;;;
;;2004-05-16;55.62;;;;
;;2004-09-26;57.49;;;;
;;2004-11-28;54.33;;;;
;;2021-06-13;62.54;;;;
;;2021-06-13;0;;;;
;;2021-09-26;0;;;;
;;2005-06-05;46.14;;;;
;;2005-11-27;52.58;;;;
;;2006-09-24;0;;;;
;;2006-11-26;53.41;;;;
;;2011-11-27;0;;;;
;;2011-11-27;0;;;;
;;2013-03-03;35.66;;;;
;;2007-10-21;0;;;;
;;2007-11-25;0;;;;
;;2016-02-28;43.93;;;;
;;2016-02-28;0;;;;
;;2016-06-05;81.42;;;;
;;2016-09-25;69.75;;;;
;;2016-09-25;0;;;;
;;2016-09-25;0;;;;
;;2016-11-27;60.14;;;;
;;2014-05-18;36.61;;;;
;;2014-05-18;81.66;;;;
;;2014-09-28;21.98;;;;
;;2014-11-30;27.13;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2014-11-30;0;;;;
;;2002-03-03;53.52;;;;
;;2002-06-02;41.16;;;;
;;2002-06-02;76.21;;;;
;;2002-09-22;48.65;;;;
;;2002-09-22;15.45;;;;
;;2002-11-24;38.79;;;;
;;2022-05-15;28.34;;;;
;;2021-03-07;0;;;;
;;2021-06-13;31.21;;;;
;;2021-06-13;23.18;;;;
;;2021-09-26;40.70;;;;
;;2021-11-28;68.18;;;;
;;2022-02-13;52.79;;;;
;;2022-02-13;0;;;;
;;2022-09-25;47.02;;;;
;;2022-09-25;0;;;;
;;2003-02-09;0;;;;
;;2003-05-18;27.04;;;;
;;2003-05-18;79.78;;;;
;;2003-05-18;71.94;;;;
;;2006-09-24;24.40;;;;
;;2006-09-24;64.99;;;;
;;2017-05-21;47.78;;;;
;;2017-09-24;59.19;;;;
;;2004-05-16;59.79;;;;
;;2011-10-23;0;;;;
;;2011-11-27;0;;;;
;;2002-06-02;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-02-09;0;;;;
;;2003-05-18;61.98;;;;
;;2003-05-18;75.38;;;;
;;2009-02-08;44.38;;;;
;;2009-05-17;15.42;;;;
;;2009-05-17;0;;;;
;;2009-09-27;27.72;;;;
;;2009-11-29;36.54;;;;
;;2017-02-12;50.17;;;;
;;2017-09-24;0;;;;
;;2017-09-24;0;;;;
;;2004-03-14;0;;;;
;;2004-11-28;30.13;;;;
;;2004-11-28;40.60;;;;
;;2005-06-05;53.06;;;;
;;2005-11-27;48.34;;;;
;;2007-09-23;16.10;;;;
;;2007-09-23;68.67;;;;
;;2013-03-03;57.15;;;;
;;2013-03-03;0;;;;
;;2006-09-24;24.51;;;;
;;2006-09-24;24.20;;;;
;;2010-03-07;21.90;;;;
;;2008-02-24;0;;;;
;;2008-03-16;0;;;;
;;2008-06-01;29.02;;;;
;;2008-06-01;35.73;;;;
;;2008-09-28;18.67;;;;
;;2008-11-30;0;;;;
;;2008-11-30;0;;;;
;;2021-06-13;63.26;;;;
;;2021-06-13;34.75;;;;
;;2021-09-26;69.15;;;;
;;2022-09-25;66.46;;;;
;;2022-09-25;42.26;;;;
;;2022-09-25;52.58;;;;
;;2002-06-02;0;;;;
;;2002-09-22;15.74;;;;
;;2002-11-24;39.13;;;;
;;2021-03-07;0;;;;
;;2021-06-13;57.12;;;;
;;2021-06-13;43.52;;;;
;;2021-09-26;30.99;;;;
;;2021-09-26;0;;;;
;;2021-11-28;43.25;;;;
;;2003-02-09;30.59;;;;
;;2003-02-09;50.42;;;;
;;2003-02-09;0;;;;
;;2003-05-18;74.90;;;;
;;2003-05-18;63.69;;;;
;;2003-10-19;0;;;;
;;2010-06-13;0;;;;
;;2010-09-26;39.95;;;;
;;2010-09-26;0;;;;
;;2010-11-28;60.49;;;;
;;2004-02-08;58.22;;;;
;;2004-09-26;63.16;;;;
;;2004-09-26;58.54;;;;
;;2004-11-28;54.11;;;;
;;2015-03-08;92.66;;;;
;;2015-10-18;0;;;;
;;2015-11-15;0;;;;
;;2015-11-15;0;;;;
;;2007-03-11;39.76;;;;
;;2007-03-11;0;;;;
;;2007-09-23;17.76;;;;
;;2006-05-21;19.98;;;;
;;2006-05-21;40.17;;;;
;;2006-11-26;0;;;;
;;2013-06-09;29.63;;;;
;;2013-09-22;47.73;;;;
;;2013-11-24;54.06;;;;
