h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
;;;;;;2017;17435.00
;;;;;;2014;15939.00
;;;;;;2015;14942.00
;;;;;;2005;15542.00
;;;;;;2010;15588.00
;;;;;;2012;16555.00
;;;;;;2007;14704.00
;;;;;;2006;15828.00
;;;;;;2016;15416.00
;;;;;;2011;16126.00
;;;;;;2013;16623.00
;;;;;;2018;17015.00
;;;;;;2009;16000.00
