h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
2019-09-15T06;193.00;2019-09-24;200.00;;;;
2019-09-15T06;188.70;2019-09-25;200.30;;;;
2019-09-15T07;189.00;2019-09-26;323.50;;;;
2019-09-15T07;187.10;2019-09-30;188.60;;;;
2019-09-15T09;159.70;2019-10-01;195.40;;;;
2019-09-15T09;153.90;2019-10-02;199.50;;;;
2019-09-15T09;173.90;2019-10-03;16.40;;;;
2019-09-15T10;354.50;2019-10-04;187.70;;;;
2019-09-15T11;33.70;2019-10-05;61.90;;;;
2019-09-15T11;89.00;2019-10-06;196.80;;;;
2019-09-15T11;264.90;2019-10-07;177.40;;;;
2019-09-15T12;46.20;2019-10-08;304.70;;;;
2019-09-15T13;28.10;2019-10-09;173.50;;;;
2019-09-15T13;8.00;2019-10-10;229.70;;;;
2019-09-15T14;250.90;2019-10-11;189.00;;;;
2019-09-15T15;125.30;2019-10-12;189.30;;;;
2019-09-15T15;94.60;2019-10-13;192.70;;;;
2019-09-15T16;48.40;2019-10-14;187.80;;;;
2019-09-15T17;90.30;2019-10-15;190.10;;;;
2019-09-15T18;89.50;2019-10-16;169.90;;;;
2019-09-15T18;21.60;2019-10-17;188.90;;;;
2019-09-15T20;355.00;2019-10-18;51.30;;;;
2019-09-15T21;181.30;2019-10-19;178.50;;;;
2019-09-15T21;194.80;2019-10-20;25.50;;;;
2019-09-16T00;182.20;2019-10-21;284.20;;;;
2019-09-16T01;181.10;2019-10-22;33.40;;;;
2019-09-16T01;187.80;2019-10-24;239.00;;;;
2019-09-16T02;188.70;2019-10-25;195.80;;;;
2019-09-16T02;197.20;2019-10-26;198.20;;;;
2019-09-16T05;193.40;2019-10-27;188.70;;;;
2019-09-16T05;189.60;2019-10-27;194.20;;;;
2019-09-16T05;177.30;2019-10-28;333.60;;;;
2019-09-16T06;208.50;2019-10-29;292.50;;;;
2019-09-16T08;184.20;2019-10-30;12.80;;;;
2019-09-16T08;202.70;2019-10-31;80.30;;;;
2019-09-16T09;189.20;2019-11-01;307.80;;;;
2019-09-16T10;172.90;2019-11-02;193.70;;;;
2019-09-16T11;14.80;2019-11-03;193.10;;;;
2019-09-16T13;169.70;2019-11-04;185.90;;;;
2019-09-16T14;165.90;2019-11-05;179.10;;;;
2019-09-16T15;158.10;2019-11-06;312.80;;;;
2019-09-16T15;160.10;2019-11-07;184.60;;;;
2019-09-16T16;164.70;2019-11-08;182.30;;;;
2019-09-16T16;166.30;2019-11-09;189.80;;;;
2019-09-16T17;164.10;2019-11-10;69.70;;;;
2019-09-16T21;184.30;2019-11-11;208.30;;;;
2019-09-16T22;180.50;2019-11-12;203.80;;;;
2019-09-16T22;188.00;2019-11-13;181.90;;;;
2019-09-17T00;301.40;2019-11-21;164.70;;;;
2019-09-17T01;184.20;2019-11-22;179.00;;;;
2019-09-17T02;174.90;2019-11-23;90.30;;;;
2019-09-17T02;187.30;2019-11-24;334.80;;;;
2019-09-17T04;190.00;2019-11-25;195.20;;;;
2019-09-17T05;182.60;2019-11-26;186.60;;;;
2019-09-17T06;221.00;2019-11-27;178.60;;;;
2019-09-17T06;185.00;2019-11-28;199.80;;;;
2019-09-17T07;196.70;2019-11-29;23.20;;;;
2019-09-17T08;190.10;2019-11-30;270.20;;;;
2019-09-17T09;199.80;2019-12-01;343.60;;;;
2019-09-17T11;163.80;2019-12-02;31.20;;;;
2019-09-17T13;31.90;2019-12-03;178.60;;;;
2019-09-17T17;341.80;2019-12-04;62.20;;;;
2019-09-17T17;344.90;2019-12-05;316.60;;;;
2019-09-17T17;336.00;2019-12-06;192.90;;;;
2019-09-17T18;38.50;2019-12-07;279.00;;;;
2019-09-17T18;350.90;2019-12-08;192.50;;;;
2019-09-17T18;49.90;2019-12-09;179.70;;;;
2019-09-17T19;89.80;2019-12-10;179.60;;;;
2019-09-17T19;338.50;2019-12-11;196.10;;;;
2019-09-17T19;346.40;2019-12-12;295.70;;;;
2019-09-17T21;1.90;2019-12-13;192.80;;;;
2019-09-17T21;25.90;2019-12-14;208.20;;;;
2019-09-17T22;76.80;2019-12-15;193.70;;;;
2019-09-17T23;13.60;2019-12-16;43.40;;;;
2019-09-18T00;44.60;2019-12-17;340.30;;;;
2019-09-18T01;16.70;2019-12-18;198.20;;;;
2019-09-18T01;63.80;2019-12-22;200.60;;;;
2019-09-18T01;28.10;2019-12-23;188.60;;;;
2019-09-18T03;50.90;2019-12-24;214.10;;;;
2019-09-18T03;30.10;2019-12-19;288.20;;;;
2019-09-18T03;359.10;2019-12-20;206.10;;;;
2019-09-18T04;43.90;2019-12-21;216.60;;;;
2019-09-18T06;48.70;2019-12-25;186.20;;;;
2019-09-18T07;47.60;2019-12-26;209.00;;;;
2019-09-18T08;340.90;2019-12-27;10.80;;;;
2019-09-18T08;32.80;2019-12-28;353.00;;;;
2019-09-18T10;341.80;2019-12-29;168.10;;;;
2019-09-18T11;344.10;2019-12-30;194.50;;;;
2019-09-18T11;348.90;2019-12-31;355.80;;;;
2019-09-18T11;338.60;2020-01-01;201.10;;;;
2019-09-18T12;350.60;2020-01-02;339.70;;;;
2019-09-18T18;38.80;2020-01-03;194.10;;;;
2019-09-18T18;358.80;2020-01-04;204.80;;;;
2019-09-18T18;341.10;2020-01-05;190.30;;;;
2019-09-18T19;31.10;2020-01-06;346.20;;;;
2019-09-18T20;343.60;2020-01-07;188.60;;;;
2019-09-18T20;5.70;2020-01-08;197.50;;;;
2019-09-18T20;8.00;2020-01-09;194.30;;;;
2019-09-18T21;358.50;2020-01-10;250.80;;;;
2019-09-18T22;334.20;2020-01-11;178.70;;;;
2019-09-18T22;329.80;2020-01-12;261.10;;;;
2019-09-18T22;338.70;2020-01-13;205.50;;;;
2019-09-18T22;333.60;2020-01-14;193.10;;;;
2019-09-18T23;300.00;2020-01-15;249.90;;;;
